"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-03","5.59",,"0.00","0.0","0.0","52","57","45","  320","  320","16.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-04","7.38",,"0.00","0.0","0.0","50","61","42","  340","  330","17.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-05","6.26",,"0.00","0.0","0.0","54","70","42","  350","  360","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-06","4.03",,"0.00","0.0","0.0","61","77","48","   40","   30","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-07","10.96",,"0.00","0.0","0.0","62","66","46","  220","  220","21.0","32.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-08","7.83",,"0.00","0.0","0.0","52","63","43","  300","  310","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-09","7.16",,"0.00","0.0","0.0","56","70","44","  340","  340","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-10","6.93",,"0.00","0.0","0.0","56","63","49","  250","  240","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-11","6.49",,"0.02","0.0","0.0","56","62","49","  200","  210","21.0","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-12","8.05",,"0.00","0.0","0.0","54","67","45","  280","  360","18.1","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-13","9.84",,"0.00","0.0","0.0","54","60","48","  200","  200","15.0","21.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-14","10.96",,"0.02","0.0","0.0","53","62","49","  220","  220","17.0","23.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-15","9.17",,"0.11","0.0","0.0","51","56","44","  200","  200","15.0","19.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-16","6.26",,"0.03","0.0","0.0","50","59","48","  200","  190","12.1","15.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-17","7.16",,"0.18","0.0","0.0","55","62","48","  220","  210","19.9","28.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-18","10.07",,"0.00","0.0","0.0","52","62","45","  220","  220","17.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-19","13.65",,"0.24","0.0","0.0","53","61","47","  220","  200","25.1","36.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-20","12.75",,"0.00","0.0","0.0","52","60","47","  220","  210","21.0","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-21","6.93",,"0.00","0.0","0.0","53","62","49","  290","  270","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-22","6.04",,"0.05","0.0","0.0","56","68","49","  210","  210","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-23","7.16",,"0.00","0.0","0.0","57","67","49","   50","  280","14.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-24","5.59",,"0.00","0.0","0.0","58","76","47","  210","   20","10.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-25","9.17",,"0.00","0.0","0.0","61","69","50","  220","  180","15.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-26","8.72",,"0.06","0.0","0.0","59","67","51","  210","  200","17.0","27.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-27","7.16",,"0.00","0.0","0.0","59","75","48","   10","  360","16.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-28","9.62",,"0.00","0.0","0.0","67","81","54","  210","  210","17.0","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-29","10.07",,"0.10","0.0","0.0","61","69","54","  220","  200","18.1","25.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-30","6.49",,"0.00","0.0","0.0","60","77","50","  300","  290","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-05-31","9.17",,"0.02","0.0","0.0","62","64","52","   30","   20","18.1","23.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-01","8.28",,"0.00","0.0","0.0","55","67","47","  290","  280","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-02","7.61",,"0.00","0.0","0.0","59","71","48","   20","  350","16.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-03","4.92",,"0.00","0.0","0.0","61","74","51","  280","  280","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-04","5.82",,"0.00","0.0","0.0","61","67","54","  210","  230","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-05","7.16",,"0.00","0.0","0.0","60","77","51","  350","  350","15.0","21.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-06","5.82",,"0.00","0.0","0.0","68","79","57","  350","  320","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-07","6.93",,"0.00","0.0","0.0","67","81","55","  340","  330","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-08","7.16",,"0.00","0.0","0.0","74","90","61","   30","  350","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-09","6.93",,"0.00","0.0","0.0","76","87","61","  360","  350","15.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-10","5.82",,"0.00","0.0","0.0","68","81","53","  320","  290","12.1","17.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-11","11.18",,"0.00","0.0","0.0","63","69","51","  230","  180","18.1","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-12","6.93",,"0.00","0.0","0.0","56","66","51","  210","  220","17.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-13","8.05",,"0.00","0.0","0.0","56","64","50","  220","  260","15.0","25.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-14","7.83",,"0.00","0.0","0.0","56","68","49","   20","  360","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-15","8.50",,"0.00","0.0","0.0","59","71","52","  300","  320","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-16","4.92",,"0.00","0.0","0.0","61","74","50","  220","  240","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-17","7.38",,"0.00","0.0","0.0","62","73","50","  250","  260","13.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-18","10.51",,"0.00","0.0","0.0","64","69","55","  210","  210","21.9","32.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-19","6.71",,"0.00","0.0","0.0","60","69","50","  280","  280","14.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-20","9.62",,"0.00","0.0","0.0","57","63","51","  200","  230","16.1","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-21","9.40",,"0.35","0.0","0.0","54","58","50","  190","  170","16.1","23.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-22","6.49",,"0.00","0.0","0.0","58","68","53","  230","  280","13.0","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-23","6.71",,"0.00","0.0","0.0","62","77","53","  290","  280","13.0","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-24","5.37",,"0.00","0.0","0.0","66","80","54","  210","  200","12.1","15.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-25","9.17",,"0.00","0.0","0.0","63","71","54","  220","  220","15.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-26","7.61",,"0.07","0.0","0.0","61","66","55","  210","  230","13.0","17.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-27","7.83",,"0.00","0.0","0.0","60","69","55","  180","  190","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-28","6.04",,"0.00","0.0","0.0","61","75","55","   10","   20","14.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-29","10.96",,"0.00","0.0","0.0","66","80","55","   30","   30","17.0","23.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-06-30","9.62",,"0.00","0.0","0.0","73","87","60","  350","  360","21.9","28.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-01","8.05",,"0.00","0.0","0.0","74","87","58","   30","   30","18.1","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-02","7.61",,"0.00","0.0","0.0","67","75","54","  210","  240","15.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-03","7.83",,"0.00","0.0","0.0","61","69","53","   30","  240","15.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-04","7.38",,"0.00","0.0","0.0","63","74","55","   40","   40","17.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-05","7.61",,"0.00","0.0","0.0","62","75","53","   40","   40","16.1","19.9",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-06","10.07",,"0.00","0.0","0.0","66","79","57","   30","   40","17.0","21.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-07","8.28",,"0.00","0.0","0.0","70","85","58","   20","  360","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-08","5.59",,"0.00","0.0","0.0","72","85","58","  360","  220","12.1","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-09","11.18",,"0.00","0.0","0.0","67","72","59","  200","  210","19.9","25.9","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-10","7.61",,"0.00","0.0","0.0","62","73","57","  350","  340","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-11","7.16",,"0.00","0.0","0.0","67","84","59","   20","  330","16.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-12","10.07",,"0.00","0.0","0.0","73","83","64","  350","  340","18.1","25.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-13","8.72",,"0.00","0.0","0.0","74","90","64","   50","   30","16.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-14","8.50",,"0.00","0.0","0.0","74","78","62","   30","   40","23.9","29.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-15","8.05",,"0.00","0.0","0.0","70","88","56","  340","  330","17.0","23.0",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-16","5.82",,"0.00","0.0","0.0","79","94","66","  220","  200","14.1","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-17","6.71",,"0.00","0.0","0.0","71","86","56","  310","  190","13.0","18.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-18","9.40",,"0.00","0.0","0.0","68","70","56","  230","  220","15.0","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-19","5.59",,"0.00","0.0","0.0","61","70","55","  250","  250","14.1","21.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-20","4.25",,"0.00","0.0","0.0","59","65","51","  200","  170","10.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-21","6.26",,"0.00","0.0","0.0","62","77","54","  200","  210","14.1","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-22","5.82",,"0.00","0.0","0.0","64","78","57","  220","  230","13.0","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-23","4.70",,"0.00","0.0","0.0","67","83","57","  200","  190","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-24","8.50",,"0.00","0.0","0.0","66","76","55","  220","  250","14.1","19.0","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-25","6.71",,"0.01","0.0","0.0","61","71","55","  290","  260","12.1","18.1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-26","5.14",,"0.00","0.0","0.0","60","71","53","  200","  170","13.0","19.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-27","4.92",,"0.00","0.0","0.0","63","76","55","  210","  210","10.1","16.1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-28","4.92",,"0.00","0.0","0.0","65","82","54","   10","  350","12.1","17.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-29","8.28",,"0.00","0.0","0.0","70","85","57","   10","  350","17.0","23.0",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-30","7.16",,"0.00","0.0","0.0","71","85","58","   40","   10","15.0","19.9",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2025-07-31","4.92",,"0.00","0.0","0.0","71","80","60","   10","  300","12.1","15.0",,,,,,
